Number,City,Gender,Age,Income,Illness
13834,Dallas,Male,63,35910,No
13835,Dallas,Male,33,60587,No
13836,Dallas,Male,54,60517,No
13837,Dallas,Male,27,39232,No
13838,Dallas,Female,37,38865,No
13839,Dallas,Female,51,20898,No
13840,Dallas,Female,35,38868,No
13841,Dallas,Female,43,43838,No
13842,Dallas,Male,30,61105,Yes
13843,Dallas,Male,65,36676,No
13844,Dallas,Male,39,51811,No
13845,Dallas,Female,33,51087,No
13846,Dallas,Male,62,53174,No
13847,Dallas,Female,31,31701,No
13848,Dallas,Female,55,60428,No
13849,Dallas,Male,62,44198,No
13850,Dallas,Male,47,37260,No
13851,Dallas,Male,49,31591,No
13852,Dallas,Female,55,33215,Yes
13853,Dallas,Female,31,23779,No
13854,Dallas,Male,30,62567,No
13855,Dallas,Female,27,56443,No
13856,Dallas,Female,38,23833,No
13857,Dallas,Male,59,47783,No
13858,Dallas,Female,42,48331,No
13859,Dallas,Female,48,51021,Yes
13860,Dallas,Male,25,50498,No
13861,Dallas,Female,50,40652,No
13862,Dallas,Male,45,47138,No
13863,Dallas,Female,33,36319,No
13864,Dallas,Male,49,75393,Yes
13865,Dallas,Male,46,42791,No
13866,Dallas,Male,60,50934,No
13867,Dallas,Male,57,45130,No
13868,Dallas,Male,31,41340,No
13869,Dallas,Male,62,48535,No
13870,Dallas,Female,50,37558,No
13871,Dallas,Male,32,40953,No
13872,Dallas,Male,55,47228,No
13873,Dallas,Female,46,51023,No
13874,Dallas,Female,27,41206,No
13875,Dallas,Female,36,37299,No
13876,Dallas,Female,42,53269,No
13877,Dallas,Male,65,42107,Yes
13878,Dallas,Female,51,49166,No
13879,Dallas,Female,40,49358,No
13880,Dallas,Female,50,35810,No
13881,Dallas,Male,47,44375,No
13882,Dallas,Male,28,42158,No
13883,Dallas,Female,33,30593,Yes
13884,Dallas,Male,58,47218,No
13885,Dallas,Male,36,58011,No
13886,Dallas,Female,44,44200,No
13887,Dallas,Female,34,34093,No
13888,Dallas,Male,49,58804,No
13889,Dallas,Female,55,26556,No
13890,Dallas,Male,34,49735,No
13891,Dallas,Female,45,41929,No
13892,Dallas,Male,38,58553,No
13893,Dallas,Female,63,30255,No
13894,Dallas,Female,60,47082,No
13895,Dallas,Male,49,65272,No
13896,Dallas,Male,42,56744,No
13897,Dallas,Male,55,46629,No
13898,Dallas,Male,43,37791,No
13899,Dallas,Male,28,50632,No
13900,Dallas,Female,50,23952,No
13901,Dallas,Male,58,51521,Yes
13902,Dallas,Male,60,43020,No
13903,Dallas,Female,32,52048,Yes
13904,Dallas,Male,43,57813,No
13905,Dallas,Male,41,48969,No
13906,Dallas,Male,37,58671,No
13907,Dallas,Male,33,64683,No
13908,Dallas,Male,51,36319,No
13909,Dallas,Female,27,56245,No
13910,Dallas,Male,44,54617,No
13911,Dallas,Female,33,61161,No
13912,Dallas,Male,29,41727,No
13913,Dallas,Female,29,40637,No
13914,Dallas,Male,28,48658,No
13915,Dallas,Male,57,41292,No
13916,Dallas,Male,54,35189,No
13917,Dallas,Male,52,39482,No
13918,Dallas,Female,51,46334,No
13919,Dallas,Female,54,57935,No
13920,Dallas,Male,53,53771,No
13921,Dallas,Male,47,59350,No
13922,Dallas,Female,44,16097,No
13923,Dallas,Male,49,47691,Yes
13924,Dallas,Male,64,60602,No
13925,Dallas,Female,50,19660,No
13926,Dallas,Male,49,44477,No
13927,Dallas,Female,33,31013,No
13928,Dallas,Male,50,31619,No
13929,Dallas,Male,32,53090,No
13930,Dallas,Female,45,49420,No
13931,Dallas,Female,39,41375,No
13932,Dallas,Male,33,50692,Yes
13933,Dallas,Male,48,54066,Yes
13934,Dallas,Male,64,41852,Yes
13935,Dallas,Female,26,43691,No
13936,Dallas,Female,36,63607,No
13937,Dallas,Female,49,35797,No
13938,Dallas,Female,61,32724,No
13939,Dallas,Male,39,44759,No
13940,Dallas,Male,39,44329,No
13941,Dallas,Female,60,37606,No
13942,Dallas,Female,54,32310,No
13943,Dallas,Male,65,72243,No
13944,Dallas,Female,27,18045,No
13945,Dallas,Male,62,51382,No
13946,Dallas,Male,36,49497,No
13947,Dallas,Female,42,55081,No
13948,Dallas,Male,52,38501,No
13949,Dallas,Male,33,45306,No
13950,Dallas,Female,58,33178,No
13951,Dallas,Female,36,54355,No
13952,Dallas,Male,36,50219,Yes
13953,Dallas,Male,55,60267,Yes
13954,Dallas,Female,47,52114,Yes
13955,Dallas,Female,54,41793,Yes
13956,Dallas,Male,40,28373,No
13957,Dallas,Male,60,53247,No
13958,Dallas,Female,53,45200,No
13959,Dallas,Female,63,30708,No
13960,Dallas,Female,51,33927,No
13961,Dallas,Male,58,59517,No
13962,Dallas,Female,57,26198,No
13963,Dallas,Female,39,36484,No
13964,Dallas,Male,34,40390,No
13965,Dallas,Male,51,35288,No
13966,Dallas,Female,64,29201,Yes
13967,Dallas,Male,50,37588,No
13968,Dallas,Male,32,47453,No
13969,Dallas,Male,26,38568,No
13970,Dallas,Female,35,41203,No
13971,Dallas,Female,26,36989,No
13972,Dallas,Male,31,45437,No
13973,Dallas,Male,58,46653,No
13974,Dallas,Male,41,61536,No
13975,Dallas,Female,27,41131,No
13976,Dallas,Male,36,53297,No
13977,Dallas,Female,28,50930,No
13978,Dallas,Male,43,52730,No
13979,Dallas,Male,61,46428,No
13980,Dallas,Male,32,52458,No
13981,Dallas,Female,44,52173,No
13982,Dallas,Female,60,48281,No
13983,Dallas,Female,51,34298,No
13984,Dallas,Male,43,53124,No
13985,Dallas,Female,43,38066,No
13986,Dallas,Female,42,40738,No
13987,Dallas,Male,32,48686,No
13988,Dallas,Male,45,57522,No
13989,Dallas,Male,57,54221,No
13990,Dallas,Male,45,18808,No
13991,Dallas,Female,39,35550,No
13992,Dallas,Male,37,38704,No
13993,Dallas,Male,34,44387,No
13994,Dallas,Male,30,48038,No
13995,Dallas,Female,53,50335,No
13996,Dallas,Male,41,51641,No
13997,Dallas,Male,43,43018,No
13998,Dallas,Female,63,56234,No
13999,Dallas,Female,29,40741,No
14000,Dallas,Male,41,42064,No
14001,Dallas,Female,51,30660,No
14002,Dallas,Male,27,67599,No
14003,Dallas,Male,29,45509,No
14004,Dallas,Male,41,30656,No
14005,Dallas,Male,45,70301,No
14006,Dallas,Female,59,44874,No
14007,Dallas,Male,31,38799,No
14008,Dallas,Female,30,37567,No
14009,Dallas,Male,27,44025,No
14010,Dallas,Male,36,51494,No
14011,Dallas,Male,27,63240,No
14012,Dallas,Male,44,40399,No
14013,Dallas,Female,57,33841,No
14014,Dallas,Male,54,30484,No
14015,Dallas,Male,44,40299,No
14016,Dallas,Female,50,33019,No
14017,Dallas,Male,59,53100,No
14018,Dallas,Male,32,44005,No
14019,Dallas,Male,32,37961,No
14020,Dallas,Female,41,49096,No
14021,Dallas,Male,52,43271,Yes
14022,Dallas,Male,31,46078,No
14023,Dallas,Male,36,48351,No
14024,Dallas,Male,41,58392,No
14025,Dallas,Female,45,23564,No
14026,Dallas,Male,44,40033,No
14027,Dallas,Male,40,33028,No
14028,Dallas,Female,56,43411,No
14029,Dallas,Female,63,46191,No
14030,Dallas,Female,36,39770,No
14031,Dallas,Female,63,49385,No
14032,Dallas,Female,53,46250,No
14033,Dallas,Female,63,36105,No
14034,Dallas,Male,40,53480,Yes
14035,Dallas,Female,61,41671,No
14036,Dallas,Female,46,55271,No
14037,Dallas,Female,36,28577,Yes
14038,Dallas,Male,49,54329,No
14039,Dallas,Male,50,29888,No
14040,Dallas,Female,34,32014,No
14041,Dallas,Female,33,39879,No
14042,Dallas,Male,59,51566,No
14043,Dallas,Male,59,39382,No
14044,Dallas,Male,36,73183,No
14045,Dallas,Male,53,28243,No
14046,Dallas,Male,64,64775,Yes
14047,Dallas,Male,35,34646,No
14048,Dallas,Female,39,49497,No
14049,Dallas,Female,56,35526,No
14050,Dallas,Male,51,45786,No
14051,Dallas,Male,58,49804,No
14052,Dallas,Female,46,24111,No
14053,Dallas,Male,31,42148,No
14054,Dallas,Female,29,44603,No
14055,Dallas,Male,63,70520,No
14056,Dallas,Female,37,62700,No
14057,Dallas,Female,39,41512,No
14058,Dallas,Female,29,53342,No
14059,Dallas,Male,42,60667,No
14060,Dallas,Male,41,40898,No
14061,Dallas,Female,42,28315,No
14062,Dallas,Female,56,24274,No
14063,Dallas,Male,26,52829,No
14064,Dallas,Male,55,58239,No
14065,Dallas,Male,41,42129,No
14066,Dallas,Female,50,47299,No
14067,Dallas,Male,30,45183,No
14068,Dallas,Female,50,38166,No
14069,Dallas,Male,64,52024,No
14070,Dallas,Male,54,53241,No
14071,Dallas,Male,51,49274,No
14072,Dallas,Male,30,72820,Yes
14073,Dallas,Female,28,38465,No
14074,Dallas,Female,56,35681,No
14075,Dallas,Female,38,39705,No
14076,Dallas,Female,28,23397,Yes
14077,Dallas,Female,34,33630,Yes
14078,Dallas,Male,44,44408,No
14079,Dallas,Male,41,37609,No
14080,Dallas,Male,63,44359,No
14081,Dallas,Male,58,60140,No
14082,Dallas,Male,59,62671,No
14083,Dallas,Female,38,20229,No
14084,Dallas,Male,62,42539,No
14085,Dallas,Male,34,48801,No
14086,Dallas,Male,37,57739,No
14087,Dallas,Male,45,67054,No
14088,Dallas,Female,30,37673,No
14089,Dallas,Female,46,32975,No
14090,Dallas,Male,50,56963,No
14091,Dallas,Female,48,23514,No
14092,Dallas,Female,49,41228,Yes
14093,Dallas,Male,34,50151,No
14094,Dallas,Male,64,38606,Yes
14095,Dallas,Male,60,55011,No
14096,Dallas,Male,28,43984,Yes
14097,Dallas,Female,30,36170,No
14098,Dallas,Female,61,42858,No
14099,Dallas,Female,37,28537,No
14100,Dallas,Male,38,53147,No
14101,Dallas,Female,62,22284,No
14102,Dallas,Male,49,64841,No
14103,Dallas,Male,61,53688,No
14104,Dallas,Male,44,39948,No
14105,Dallas,Male,40,26739,No
14106,Dallas,Female,59,35743,No
14107,Dallas,Female,51,27487,No
14108,Dallas,Male,45,41973,No
14109,Dallas,Male,44,39695,No
14110,Dallas,Female,33,49356,No
14111,Dallas,Male,45,44800,No
14112,Dallas,Female,38,36482,No
14113,Dallas,Female,49,52626,No
14114,Dallas,Female,30,34717,Yes
14115,Dallas,Male,36,57832,No
14116,Dallas,Female,41,38552,No
14117,Dallas,Male,40,52026,No
14118,Dallas,Female,40,37451,No
14119,Dallas,Male,56,55800,No
14120,Dallas,Female,55,41672,No
14121,Dallas,Male,51,30199,No
14122,Dallas,Female,26,32621,No
14123,Dallas,Male,32,39072,No
14124,Dallas,Female,63,34373,Yes
14125,Dallas,Male,42,48464,No
14126,Dallas,Male,58,66092,No
14127,Dallas,Male,38,39063,No
14128,Dallas,Male,62,58756,No
14129,Dallas,Male,62,46098,No
14130,Dallas,Female,30,28110,No
14131,Dallas,Male,40,62717,No
14132,Dallas,Female,45,39713,No
14133,Dallas,Male,33,23539,No
14134,Dallas,Female,50,59504,Yes
14135,Dallas,Female,29,22558,No
14136,Dallas,Male,62,64707,No
14137,Dallas,Male,26,44822,Yes
14138,Dallas,Male,26,64445,No
14139,Dallas,Male,39,64607,No
14140,Dallas,Male,41,46437,Yes
14141,Dallas,Female,44,25152,No
14142,Dallas,Female,28,51716,Yes
14143,Dallas,Male,63,50437,Yes
14144,Dallas,Male,42,32288,No
14145,Dallas,Female,33,22922,No
14146,Dallas,Male,39,40373,No
14147,Dallas,Female,62,26294,No
14148,Dallas,Male,29,44047,No
14149,Dallas,Female,63,35547,No
14150,Dallas,Female,48,49456,No
14151,Dallas,Female,41,39589,No
14152,Dallas,Male,48,21283,No
14153,Dallas,Female,32,35997,No
14154,Dallas,Male,48,51884,No
14155,Dallas,Male,64,49530,No
14156,Dallas,Female,55,46192,No
14157,Dallas,Female,46,58086,No
14158,Dallas,Male,44,47156,No
14159,Dallas,Female,52,40669,No
14160,Dallas,Female,57,41618,No
14161,Dallas,Male,36,42257,No
14162,Dallas,Male,30,52055,No
14163,Dallas,Male,34,56388,No
14164,Dallas,Female,28,28969,No
14165,Dallas,Female,51,31022,No
14166,Dallas,Male,64,47866,No
14167,Dallas,Female,27,34537,No
14168,Dallas,Male,28,51816,No
14169,Dallas,Female,42,54223,No
14170,Dallas,Male,46,34972,No
14171,Dallas,Male,39,53805,No
14172,Dallas,Male,33,63997,No
14173,Dallas,Female,53,45735,No
14174,Dallas,Female,50,45092,No
14175,Dallas,Female,59,31571,No
14176,Dallas,Male,40,59043,No
14177,Dallas,Female,45,38621,No
14178,Dallas,Male,34,50774,No
14179,Dallas,Female,52,51663,No
14180,Dallas,Female,47,46680,Yes
14181,Dallas,Female,27,39770,No
14182,Dallas,Male,41,53215,No
14183,Dallas,Male,56,51415,No
14184,Dallas,Female,31,28267,No
14185,Dallas,Female,27,40658,No
14186,Dallas,Male,58,43423,No
14187,Dallas,Male,45,54927,No
14188,Dallas,Male,28,68030,No
14189,Dallas,Female,28,31220,No
14190,Dallas,Female,33,46127,No
14191,Dallas,Female,46,24347,No
14192,Dallas,Male,53,51712,No
14193,Dallas,Male,47,51712,No
14194,Dallas,Female,44,36429,No
14195,Dallas,Male,54,44299,No
14196,Dallas,Male,32,41165,No
14197,Dallas,Female,47,28363,No
14198,Dallas,Male,64,50847,Yes
14199,Dallas,Female,45,36360,No
14200,Dallas,Female,62,36076,No
14201,Dallas,Female,52,37560,No
14202,Dallas,Male,63,45971,No
14203,Dallas,Male,26,41100,No
14204,Dallas,Female,49,9046,No
14205,Dallas,Male,27,60241,No
14206,Dallas,Female,63,48997,No
14207,Dallas,Male,26,61065,No
14208,Dallas,Female,29,27928,Yes
14209,Dallas,Female,44,41893,No
14210,Dallas,Male,51,47894,No
14211,Dallas,Male,63,42392,No
14212,Dallas,Female,57,41453,No
14213,Dallas,Female,52,41719,No
14214,Dallas,Male,57,53534,No
14215,Dallas,Male,33,32322,No
14216,Dallas,Female,65,38570,No
14217,Dallas,Male,65,56359,No
14218,Dallas,Female,46,46422,No
14219,Dallas,Female,59,34870,No
14220,Dallas,Male,63,50064,No
14221,Dallas,Female,32,65331,Yes
14222,Dallas,Female,40,23572,No
14223,Dallas,Male,53,62856,No
14224,Dallas,Male,47,42971,No
14225,Dallas,Female,61,28199,No
14226,Dallas,Male,61,44365,No
14227,Dallas,Female,55,21127,Yes
14228,Dallas,Male,55,33623,Yes
14229,Dallas,Male,53,28004,No
14230,Dallas,Male,26,44468,No
14231,Dallas,Male,26,39188,Yes
14232,Dallas,Male,34,59326,No
14233,Dallas,Male,33,55144,No
14234,Dallas,Female,29,59200,Yes
14235,Dallas,Male,29,57348,No
14236,Dallas,Female,45,45255,No
14237,Dallas,Male,47,50023,No
14238,Dallas,Female,40,31679,No
14239,Dallas,Female,50,22057,No
14240,Dallas,Male,61,63712,No
14241,Dallas,Male,57,43029,Yes
14242,Dallas,Female,58,37746,Yes
14243,Dallas,Male,52,62635,No
14244,Dallas,Male,38,41945,Yes
14245,Dallas,Female,47,26204,No
14246,Dallas,Male,42,58425,Yes
14247,Dallas,Male,47,60263,No
14248,Dallas,Male,48,39046,No
14249,Dallas,Female,43,35584,No
14250,Dallas,Male,55,41900,No
14251,Dallas,Female,61,26728,No
14252,Dallas,Female,36,44630,Yes
14253,Dallas,Male,61,33122,No
14254,Dallas,Female,52,37775,Yes
14255,Dallas,Female,47,49722,No
14256,Dallas,Female,41,39006,No
14257,Dallas,Male,49,63128,No
14258,Dallas,Female,41,53317,No
14259,Dallas,Female,64,57504,No
14260,Dallas,Female,27,40588,No
14261,Dallas,Male,28,46672,No
14262,Dallas,Male,48,41100,No
14263,Dallas,Male,45,62729,No
14264,Dallas,Female,62,38780,No
14265,Dallas,Female,56,44214,No
14266,Dallas,Male,35,54697,No
14267,Dallas,Female,37,44605,Yes
14268,Dallas,Male,33,34882,No
14269,Dallas,Male,49,57202,No
14270,Dallas,Female,46,42245,No
14271,Dallas,Male,58,46236,No
14272,Dallas,Male,32,59263,No
14273,Dallas,Male,26,59755,No
14274,Dallas,Female,26,42406,No
14275,Dallas,Male,44,55718,No
14276,Dallas,Female,57,38326,No
14277,Dallas,Female,29,44698,Yes
14278,Dallas,Male,48,56283,No
14279,Dallas,Female,40,59791,No
14280,Dallas,Female,50,48314,No
14281,Dallas,Male,35,51766,Yes
14282,Dallas,Female,32,54555,No
14283,Dallas,Female,62,44080,No
14284,Dallas,Female,47,48627,No
14285,Dallas,Male,33,59752,Yes
14286,Dallas,Female,26,52387,No
14287,Dallas,Male,36,44862,No
14288,Dallas,Male,31,49250,No
14289,Dallas,Male,33,44481,No
14290,Dallas,Female,60,59404,No
14291,Dallas,Male,49,53839,No
14292,Dallas,Female,42,46344,No
14293,Dallas,Male,37,69457,No
14294,Dallas,Male,35,47256,No
14295,Dallas,Male,48,55508,No
14296,Dallas,Female,63,39792,No
14297,Dallas,Male,28,58385,No
14298,Dallas,Female,52,40157,Yes
14299,Dallas,Male,35,25938,No
14300,Dallas,Female,31,51875,No
14301,Dallas,Male,27,52750,No
14302,Dallas,Female,50,32664,No
14303,Dallas,Male,26,42260,No
14304,Dallas,Female,57,55925,No
14305,Dallas,Female,59,47206,No
14306,Dallas,Female,27,46748,No
14307,Dallas,Female,34,44569,No
14308,Dallas,Male,55,54722,No
14309,Dallas,Male,36,49492,No
14310,Dallas,Male,51,49091,No
14311,Dallas,Female,33,35611,No
14312,Dallas,Male,52,46741,No
14313,Dallas,Female,58,58771,No
14314,Dallas,Male,48,44285,No
14315,Dallas,Female,56,56338,No
14316,Dallas,Female,28,54043,No
14317,Dallas,Male,28,66849,No
14318,Dallas,Female,65,46096,No
14319,Dallas,Female,49,31726,Yes
14320,Dallas,Female,41,43427,No
14321,Dallas,Female,51,46260,No
14322,Dallas,Female,41,35979,No
14323,Dallas,Female,50,41197,No
14324,Dallas,Male,48,49155,No
14325,Dallas,Female,55,23241,No
14326,Dallas,Male,29,33332,No
14327,Dallas,Male,28,41751,No
14328,Dallas,Male,46,29766,No
14329,Dallas,Female,33,30330,No
14330,Dallas,Male,57,64545,Yes
14331,Dallas,Male,27,60308,No
14332,Dallas,Male,41,61450,No
14333,Dallas,Female,48,38458,No
14334,Dallas,Male,61,49971,No
14335,Dallas,Female,55,42798,No
14336,Dallas,Female,34,32001,No
14337,Dallas,Female,29,37490,Yes
14338,Dallas,Male,60,47209,No
14339,Dallas,Male,48,47128,Yes
14340,Dallas,Male,41,55959,Yes
14341,Dallas,Female,43,43036,No
14342,Dallas,Male,52,42677,No
14343,Dallas,Male,32,33913,Yes
14344,Dallas,Male,52,51307,No
14345,Dallas,Female,56,47964,No
14346,Dallas,Female,57,40338,No
14347,Dallas,Male,36,39415,No
14348,Dallas,Male,60,62427,No
14349,Dallas,Female,41,50848,No
14350,Dallas,Female,48,36760,No
14351,Dallas,Female,64,58136,No
14352,Dallas,Male,29,51407,Yes
14353,Dallas,Female,51,51397,No
14354,Dallas,Male,26,22535,No
14355,Dallas,Male,34,59594,No
14356,Dallas,Male,42,62105,No
14357,Dallas,Male,48,43393,No
14358,Dallas,Female,25,18528,No
14359,Dallas,Male,57,59398,No
14360,Dallas,Male,38,57070,Yes
14361,Dallas,Male,64,48005,No
14362,Dallas,Female,55,42655,Yes
14363,Dallas,Male,44,39850,No
14364,Dallas,Male,29,50778,No
14365,Dallas,Female,64,30016,No
14366,Dallas,Female,64,25467,No
14367,Dallas,Male,56,40526,No
14368,Dallas,Male,38,62648,No
14369,Dallas,Female,63,43313,No
14370,Dallas,Male,32,51565,No
14371,Dallas,Female,34,52324,No
14372,Dallas,Male,41,44002,Yes
14373,Dallas,Male,59,38269,No
14374,Dallas,Male,51,47835,No
14375,Dallas,Male,44,36092,No
14376,Dallas,Female,61,47614,No
14377,Dallas,Female,52,30649,No
14378,Dallas,Male,37,46582,Yes
14379,Dallas,Male,28,72347,No
14380,Dallas,Male,33,42547,No
14381,Dallas,Male,29,55892,No
14382,Dallas,Female,34,44286,No
14383,Dallas,Female,26,73124,No
14384,Dallas,Male,42,64240,No
14385,Dallas,Male,57,66073,No
14386,Dallas,Male,26,41465,No
14387,Dallas,Male,38,54169,No
14388,Dallas,Male,48,47897,No
14389,Dallas,Male,44,30566,No
14390,Dallas,Male,35,44228,No
14391,Dallas,Male,59,53338,Yes
14392,Dallas,Female,60,28078,No
14393,Dallas,Male,62,59370,No
14394,Dallas,Female,58,38067,No
14395,Dallas,Male,48,66256,No
14396,Dallas,Female,61,59804,No
14397,Dallas,Female,52,42780,No
14398,Dallas,Female,37,30211,No
14399,Dallas,Female,58,18670,No
14400,Dallas,Male,61,62978,No
14401,Dallas,Male,32,38883,Yes
14402,Dallas,Male,42,66977,No
14403,Dallas,Male,49,51519,Yes
14404,Dallas,Female,62,41993,No
14405,Dallas,Male,41,41562,No
14406,Dallas,Female,30,46716,Yes
14407,Dallas,Male,44,53077,No
14408,Dallas,Female,63,48835,No
14409,Dallas,Male,53,28124,No
14410,Dallas,Female,61,26157,No
14411,Dallas,Male,61,60305,No
14412,Dallas,Male,37,52814,No
14413,Dallas,Female,42,30013,No
14414,Dallas,Male,59,51290,No
14415,Dallas,Female,46,45426,No
14416,Dallas,Male,33,54715,Yes
14417,Dallas,Male,37,60409,No
14418,Dallas,Male,53,76896,No
14419,Dallas,Female,29,38932,No
14420,Dallas,Female,40,30390,No
14421,Dallas,Male,29,57046,No
14422,Dallas,Female,28,55688,No
14423,Dallas,Male,37,65894,No
14424,Dallas,Male,58,32010,No
14425,Dallas,Female,49,46319,No
14426,Dallas,Female,40,51088,Yes
14427,Dallas,Male,48,44841,No
14428,Dallas,Female,62,27315,Yes
14429,Dallas,Male,48,64551,No
14430,Dallas,Male,58,35391,No
14431,Dallas,Male,62,71806,No
14432,Dallas,Male,28,74499,No
14433,Dallas,Male,59,54528,No
14434,Dallas,Male,54,35381,No
14435,Dallas,Female,59,27844,No
14436,Dallas,Female,41,56348,No
14437,Dallas,Female,65,20732,Yes
14438,Dallas,Female,62,29007,No
14439,Dallas,Male,53,50742,No
14440,Dallas,Male,40,32468,No
14441,Dallas,Female,60,54188,No
14442,Dallas,Male,55,46391,No
14443,Dallas,Male,55,39416,No
14444,Dallas,Male,39,46906,No
14445,Dallas,Female,52,33359,No
14446,Dallas,Female,48,54707,No
14447,Dallas,Female,54,37262,No
14448,Dallas,Male,35,55133,No
14449,Dallas,Male,41,56783,Yes
14450,Dallas,Male,53,37157,No
14451,Dallas,Female,35,24410,No
14452,Dallas,Female,58,45591,Yes
14453,Dallas,Female,36,42819,No
14454,Dallas,Female,41,42929,No
14455,Dallas,Female,37,44472,No
14456,Dallas,Female,58,33570,No
14457,Dallas,Male,38,55172,No
14458,Dallas,Male,34,43959,No
14459,Dallas,Female,58,46395,No
14460,Dallas,Male,58,70625,No
14461,Dallas,Male,31,44046,No
14462,Dallas,Male,40,64487,No
14463,Dallas,Male,60,52278,No
14464,Dallas,Male,35,61543,No
14465,Dallas,Female,38,24159,No
14466,Dallas,Female,34,48322,Yes
14467,Dallas,Female,52,39135,No
14468,Dallas,Female,32,29405,No
14469,Dallas,Female,47,27696,No
14470,Dallas,Female,39,38026,No
14471,Dallas,Female,59,34007,No
